ano,links,paragrafos_resgatados
2002,"https://internacional.estadao.com.br/noticias/geral,ex-policial-italiano-sequestra-aviao-pela-segunda-vez,20021127p50954",['404_nao_encontrado']
2002,"https://internacional.estadao.com.br/noticias/geral,reaparece-dois-homens-dados-como-mortos-nos-atentados-de-11-de-setembro,20020827p48713",['404_nao_encontrado']
2002,"https://internacional.estadao.com.br/noticias/geral,justica-argentina-nega-habeas-corpus-a-cavallo,20020404p45326","['Um homem encontra o ex-ministro Domingo Cavallo e lhe diz: ""Mingo, o juiz ordenou tua prisão"". Cavallo responde com seu olhar esquizofrênico: ""Não me importa. Vou pegar as grades da cela, vou abri-las, rebentá-las, e vou para minha casa"". O homem retruca: ""Hummm... acho difícil. O Congresso Nacional retirou teus super-poderes"". A piada, em referência aos super-poderes que Cavallo teve no ano passado, para fazer praticamente o que quisesse em matéria econômica, publicada hoje pelo jornal ""Página 12"", teve tons proféticos, já que todo o antigo prestígio do polêmico economista - que causou várias guinadas na História argentina nos últimos 20 anos - não serviu de nada, já que na manhã desta quinta-feira, o juiz federal Julio Speroni negou o pedido de habeas-corpus feito pelos advogados do ex-ministro da Economia Domingo Cavallo. O ""pai da conversibilidade econômica"", como é conhecido Cavallo, está em prisão preventiva desde a quarta-feira, acusado de envolvimento no escândalo do contrabando de armas à Croácia e Equador entre 1991 e 1995. A negativa ao pedido, apresentado pelos advogados Rafael O´Gorman e Eduardo Oderigo, implicará em que Cavallo permaneça detido por tempo indeterminado. Daqui a nove dias, o juiz Speroni terá que definir a situação do ex-ministro, que poderia passar de prisão preventiva para a prisão definitiva, até seu julgamento, que poderia ocorrer no ano que vem. No entanto, na semana que vem, o juiz também poderia determinar que não existiriam provas suficientes para processá-lo. Se for condenado, Cavallo poderia ficar entre quatro e doze anos na prisão. Ao contrário do ex-presidente Carlos Menem (1989-99), que no ano passado ficou preso durante cinco meses pelo mesmo escândalo de contrabando, Cavallo não poderia usufruir da prisão domiciliar porque tem menos de 70 anos. O ex-ministro tem 55 anos de idade. Enquanto isso, Cavallo passa seus dias preso no Quartel Buenos Aires da Gendarmería Nacional, um corpo de segurança policial, com características militares, que é utilizado para a vigilância das fronteiras e repressão de manifestações. Segundo testemunhas, o ex-ministro teria se adaptado rapidamente ao ritmo da prisão. Na noite de sua prisão, jantou um caldo de almôndegas e macarrão. Hoje, como café da manhã, somente tomou chimarrão. Cavallo não teve a chance de degustar as típicas ""medialunas"" (croissants), calórica tentação que o acompanha há décadas, e que é responsável pelo acréscimo de vários furos em seus cintos. Fontes judiciais indicaram à Agência Estado que não se descarta que a retomada das investigações sobre o contrabando de 6.500 toneladas de armas ao Equador e Croácia possa causar uma nova detenção do ex-presidente Menem. Esta hipótese poderia tornar-se real se o ex-ministro fornecer novos dados ou pistas de que seu antigo chefe (Cavallo foi ministro de Menem entre 1991 e 1996) teria tido responsabilidade no contrabando de armas. No ano passado, Menem foi colocado em prisão domiciliar por ser suspeito de ser o líder de uma associação ilícita que teria organizado o contrabando. Mas a Corte Suprema, onde havia vários declarados amigos do ex-presidente, determinou que em um governo é impossível a existência de uma associação ilícita, e por isso, Menem foi solto. Analistas consideram que a detenção de Cavallo poderá ser temporária, e que teria motivos políticos para ocorrer. A prisão de Cavallo é conveniente para o governo do presidente Eduardo Duhalde, que com ela pode distrair um pouco a atenção pública das atuais dificuldades que a Argentina atualmente enfrenta para conseguir um acordo com o Fundo Monetário Internacional (FMI). No ano passado, o próprio juiz Speroni havia considerado em setembro do ano passado que não havia provas suficientes contra Cavallo. Mas na época, Cavallo era o ""super-ministro"" e ainda contava com o apoio do establishment, que alertava que se fosse detido, poderia ocorrer o caos econômico. O caso acabou ocorrendo sem a detenção de Cavallo, que perdeu poder rapidamente, e assim, tornou-se um alvo frágil para a Justiça. ""Não há novos elementos contra Cavallo. Sua detenção me parece ilógica"", disse Juan Torres Bande, advogado de outro dos processados no escândalo do contrabando de armas, o coronel Edberto de la Vega. Além disso, outro motivo que estaria levando o juiz Speroni a deter Cavallo é o temor dos juízes argentinos de sofrerem ""escraches"" (protestos populares realizados na frente da residência ou lugar de trabalho) por causa da omissão da Justiça diante dos casos de corrupção. Nos últimos três meses, diversos juízes que antes haviam arquivado graves casos, os ressuscitaram, como forma de ""mostrar serviço"".']"
2002,"https://politica.estadao.com.br/noticias/geral,pesquisadores-estudam-psicoses-em-sao-paulo,20021128p54327","['Qual será a incidência das psicoses na capital paulista? Para responder a essa pergunta, psiquiatras brasileiros da Universidade de São Paulo (USP) e ingleses do Instituto de Psiquiatria de Londres estão trabalhando juntos. Olevantamento, que começou há seis meses, vai terminar em dois anos. Esse tipo de dado só é conhecido em países desenvolvidos.O mesmo trabalho acaba de ser realizado com a população de Londres, na Inglaterra. Os dados londrinos estão em fase de análise. Além de conhecer o número de casos novos das psicoses,os pesquisadores querem detectar que fatores de risco desencadeiam as doenças e qual é a qualidade do tratamento oferecido.Em São Paulo, o mapeamento das psicoses vai ser feito em bairros da região central e das zonas oeste e norte. A área selecionada corresponde a cerca de 1,5 milhão de habitantes. ""Vamos avaliar 250 pessoas doentes e 500 saudáveis"", diz PauloRossi Menezes, professor do Departamento de Medicina Preventiva da Faculdade de Medicina da USP.As principais psicoses são esquizofrenia etranstorno bipolar do humor. Na esquizofrenia, o paciente ouve vozes e tem alucinações que se confundem com a realidade. No transtorno bipolar do humor, o paciente experimenta crises deeuforia e de depressão.Fatores ambientais desencadeiam as psicoses. ""Ainda nãom está claro quais são esses fatores de risco"", diz Menezes. ""EmLondres, detectamos que imigrantes africanos têm seis vezes mais risco de manifestar esquizofrenia do que os londrinos"", explica Robin Murray, professor do Instituto de Psiquiatria de Londres.Conhecer os fatores de risco é importante para que a manifestação das psicoses possa ser evitada. Essas doenças não têm causa única. Já se sabe que possuem um componente genético,mas também têm relação com danos cerebrais provocados durante o nascimento.Indivíduos com tais características são vulneráveis ao desenvolvimento da psicose. Mas a doença se manifesta só quando ele é exposto a um fator de risco. ""Estudos mostram que o usode drogas como anfetaminas, cocaína e maconha pode ter esse efeito em indivíduos vulneráveis"", diz Murray.Medicamentos e psicoterapia são as principais formas de tratamento das psicoses. O professor Murray lembra que há níveis de psicose. ""Há portadores dessas doenças que têm desempenhonormal na vida profissional, por exemplo.""Segundo Murray, na maior parte do tempo, essas pessoas são sensíveis e mentalmente equilibradas. ""Em compensação, nãopodemos nos esquecer que pessoas normais têm pensamentos insanos.""']"
2002,"https://politica.estadao.com.br/noticias/geral,apos-critica-da-oms-brasil-vai-distribuir-remedio-para-dor-cronica,20020724p53494","['Pessoas com dor crônica receberão gratuitamente medicamentos à base de morfina, codeína e metadona, em centros de referência credenciados pelo Sistema Único de Saúde (SUS). A liberação de recursos para as secretarias estaduais efetuarem a compra é umaresposta às críticas da Organização Mundial de Saúde ao baixo emprego desses remédios para aliviar a dor em pacientes brasileiros. Os portadores de hepatite C também terão acesso ao interferon peguilado, um medicamento novo e caro que o governo federal resistia a oferecê-lo na rede pública. ?Não existia uma comprovação científica da eficácia do produto?,justifica o secretário de Assistência à Saúde do ministério, Renilson Rehem,informando ainda que o remédio é cerca de 40 vezes mais caro do que o interferon comum já distribuído pelo SUS. Para receber o tipo peguilado, o doente precisa estar contaminado pelo tipo I do vírus, apresentar baixa carga viral e fibrose hepática. O paciente terá de ir a uma unidade de saúde para receber o remédio. Não poderá levá-lo para casa. Se, em três meses, a pessoa não responder ao tratamento será excluído desseprograma.O interferon peguilado e os sedativos estão entre os 87 medicamentos excepcionais do SUS, lista ampliada anteontem em 38 itens por causa da economia de R$ 120 milhões gerada com a isenção de ICMs, PIS e Cofins aprovada pelo Conselho Nacional de Política Fazendária para tais remédios. Com o aumento da oferta de remédios excepcionais, o governo pretende triplicar o número de beneficiados, subindo para 384 mil pessoas. Entre elas,portadores de parkinson, artrite reumatóide, osteoporose e esquizofrenia refratária.ControleOs remédios contra dor, com venda proibida em farmácia, somente deverão estar disponíveis no início de setembro nos centros de referência oncológica ou de tratamento para a dor. São indicados para doentes com câncer ou com outras doenças degenerativas que causam dor permanente. O Ministério da Saúde estima em 60.000 o número potencial de pacientes que atualmente necessitam usar sistematicamente tais remédios supercontrolados. ?A dor crônica não tem jeito, acompanha a pessoa até a morte?, esclarece o secretário Rehem. Ele explica que, normalmente, o problema afeta pacientes em fase terminal ou portadores de câncer situado na área da coluna. O secretário ressalta que nem toda dor pode ser considerada crônica. Uma dor de cabeça, por exemplo, pode ser conseqüência de deficiência visual ou dentescariados, diz o secretário.']"
2002,"https://politica.estadao.com.br/noticias/geral,expressao-genocidio-e-inaceitavel-para-o-brasil-diz-pinheiro,20020319p55638","['O Secretário de Estado de Direitos Humanos, Paulo SérgioPinheiro, qualificou como ""inaceitável"" a comparação do problema da fome no Brasil a um ""genocídio"", feita pelo suiço Jean Ziegler, relator especial da Organização das Nações Unidas sobre o Direito à Alimentação. ""O uso do termo guerra social é inadequado, mas o emprego do termo genocídio é mais do que isso, é inaceitável"", disse Pinheirodurante entrevista à imprensa. ""Acho que ele usou um termo metafórico, pois deve conhecer tão bem quanto eu a convenção internacional sobre genocídio.""Segundo o secretário, todos os relatores da ONU têm o direito de criticarem o que quiserem. ""Mas acho que o meu caro amigo Ziegler usou frases de efeito demais, nãopodemos brincar com as palavras"", disse. ""O Brasil tem uma alta taxa de homicídios mas não há uma guerra civil em curso no país."" Pinheiro salientou que o problema da fome no Brasil é causado pelo ""mal funcionamento de várias instituições, há populações que foram renegadas ao abandono por vários Estados, por seus poderes públicos"".Pinheiro negou que tenha sugerido a Ziegler que não visitasse o estado do Maranhão. ""O governo facilitou tudo o que o relator queria fazer"", disse. ""Não seria eu que iria dizer você vai aqui, vai lá, isso seria totalmente esquizofrênico da minha parte.""Pinheiro disse que sentia ""desconfortável"" em criticar Ziegler pois também é relator da ONU para direitos humanos para Mianmá e, portanto, ""seu colega"". ""É muito delicado, ele acabou se assumir o posto, enquanto eu já sou relator há sete anos."" Mas salientou que, como relator, ""nunca dá entrevista no país"" onde está trabalhando. ""Se eu fosseele, teria aguardado um pouco para fazer tantas afirmações e tantas sugestões no calor da sua visita.""Ziegler indicou que o país não deve ser alvo de sanções. ""As sanções que os relatores podem propor são em relação à reputação do país, mas que eu saiba não há nenhumasanção econômica prevista pelo pacto internacional de direitos economicos e sociais"", disse Pinheiro, que acrescentou que irá pedir esclarecimentos sobre o tema a Ziegler ainda nesta semana, em Genebra, durante a reunião da Comissão de Direitos Humanos nas Nações Unidas.Segundo Pinheiro, a proposta de Ziegler para que a violação dos direitos humanos vire crime federal já é uma posição do governo brasileiro. ""Há três dias, inclusive, foi aprovado pela Comissão de Constituição e Justiça o projeto de reforma judiciária no qual consta a federalização dos crimes contra os direitos humanos."" Sobre a implementação de uma política de renda mínima, Pinheiro se disse surpreso com a posição de Ziegler. ""Durante as reuniões que tivemos em Brasília, inclusive durante uma hora e meia com o presidente Fernando Henrique Cardoso, Ziegler ficou encantado com a nossa abordagem desse tema."" Pinheiro salientou também que a necessidade uma reforma agrária no país ""é um dos carros chefes"" de Ziegler. ""Ele já deixou claro isso anteriormente.""']"
2002,"https://brasil.estadao.com.br/noticias/geral,aposentado-e-assaltado-em-casa-por-supostos-bancarios,20020205p15284","['O aposentado Ricardo José Galotti, de 50 anos, foi baleado no peito após dois homens terem invadido seu apartamento, na Avenida Atlântica, em Copacabana, na zona sul, nesta terça-feira à tarde. Os criminosos levaram dinheiro do aposentado, mas a polícia ainda não sabe a quantia roubada.Galotti foi operado no Hospital Miguel Couto e seu estado de saúde é considerado estável. Por volta das 14h30, dois homens se apresentaram na portaria do prédio, fazendo-se passar por funcionários do Bradesco. Eles estariam com documentos que precisavam da assinatura de Galotti.Como é hábito do aposentado realizar operações bancárias em casa, o porteiro não estranhou e permitiu a entrada dos assaltantes. ?Ele sofre de esquizofrenia, não sai de casa há muito tempo, por isso é costume os bancários irem até sua casa?, explicou o delegado Ivo Raposo, titular da 13ª Delegacia de Polícia (Copacabana), que investiga o crime.Ao entrar no prédio, os dois homens renderam o porteiro, foram ao apartamento de Galotti e também dominaram as duas empregadas que trabalham para o aposentado. Galotti foi obrigado a entregar o dinheiro que tinha em casa, e baleado em seguida. O tiro atingiu o peito do aposentado. O delegado Ivo Raposo acredita que o crime tenha sido encomendado.Para ele, há indícios de que os assaltantes receberam informações de como era o cotidiano do aposentado. ?Não houve assalto a outros apartamentos do prédio?, disse. Segundo o delegado, Galotti vive sozinho com as duas empregadas. Elas serão chamadas para depor nos próximos dias.']"
2002,"https://brasil.estadao.com.br/noticias/geral,puc-campinas-abre-curso-de-prevencao-a-violencia,20020108p14520","['A Pontifícia Universidade Católica (PUC) de Campinas abriu inscrições para o primeiro curso de pós-graduação de prevenção à violência do País.O curso, com duração de um ano, é voltado para profissionais de diferentes áreas que lidam diretamente com vítimas, autores ou situações de violência, como psicólogos, advogados, terapeutas ocupacionais e cientistas sociais.As inscrições foram abertas nesta semana e seguem até o dia 27. Caso o número de inscritos seja superior às 30 vagas oferecidas pela universidade, haverá um exame seletivo entre os dias 28 e 30 deste mês.A mensalidade do curso deverá girar em torno de R$ 310. As 374 horas/aula serão dadas às sextas-feiras e sábados, quando for necessário. Segundo a professora de psicologia forense e coordenadora da especialização, Maria de Fátima Franco dos Santos, o curso é inédito no País.Ela lembrou que a Universidade de São Paulo (USP) dispõe de uma especialização em violência doméstica, voltada principalmente para crianças e adolescentes.""O curso da PUC-Campinas irá abordar diferentes manifestações de violência - doméstica, sexual, racial e criminal"", apontou. De acordo com Maria de Fátima, as aulas serão ministradas por especialistas contratados especificamente para o curso.Ela explicou que desenvolve o projeto desde 1999 e obteve autorização para implantá-lo neste ano na PUC-Campinas, onde é professora.O cenário de violência da cidade, que teve seu prefeito, Antonio da Costa Santos, assassinado há quatro meses, contribui para justificar a especialização, conforme a coordenadora.""Campinas e região estão passando por um aumento geométrico de violência, e é claro que será melhor se houver profissionais com formação mais sistemática para lidar com isso"", alegou Maria de Fátima.Segundo ela, o curso tem objetivos práticos e pretende aproximar a ciência da realidade. Ela disse que é importante os profissionais não cederem ao senso comum no momento de diagnosticar um caso.A professora disse que o curso ensinará os profissionais a distinguir um esquizofrênico de um indivíduo com problemas sociais. Também abordará a elaboração de projetos que possam contribuir para a redução da violência em setores específicos, sempre tendo como suporte conhecimentos científicos.']"
2003,"https://brasil.estadao.com.br/noticias/geral,policia-pede-exame-psiquiatrico-em-acusada-de-matar-idosa,20030414p6595","['A polícia de Luiz Antônio, na região de Ribeirão Preto, abriu inquérito e encaminhou o pedido de um laudo para saber se Sônia Aparecida Medeiros Faiani, de 45 anos, tem problemas psiquiátricos. Sônia foi presa em flagrante no último sábado, como a principal suspeita de ter assassinado Maria de Arruda Lameiro, de 93 anos, usando uma faca e uma barra de ferro. A filha de Maria a encontrou, num dos quartos, com um profundo corte na barriga e sinais de extrema violência e sangue-frio. A necrópsia realizada no Centro de Medicina Legal (Cemel), de Ribeirão Preto, apontou que Maria, que morava sozinha, teria sido cortada viva, pois as duas pancadas que recebeu na cabeça foram suficientes apenas para desmaiá-la. Uma camisa de Sônia, que havia fugido do posto de saúde, numa crise de esquizofrenia, foi encontrada na casa de Maria. Sônia, que teria tomado banho após o crime, vestia uma camisa da vítima. Sônia está presa na Cadeia de São Simão. As duas não se conheciam.']"
2003,"https://brasil.estadao.com.br/noticias/geral,uma-caloura-de-81-anos-na-puc-campinas,20030210p5099","['Perto de completar 81 anos de idade, a aposentada Ana Prado Ferreira conseguiu finalmente realizar um velho desejo. Esta semana, começou a freqüentar a universidade. Passou no vestibular para o curso de Letras da Pontifícia Universidade Católica (PUC) de Campinas, depois de duas tentativas. Como todo calouro, teve o rosto pintado pelos alunos veteranos e fez questão de tomar o ônibus de volta para casa com a carapintada, troféu de uma grande vitória.Filha de agricultores, Ana entrou para a escola, na cidade de Leme, 189 quilômetros a noroeste de São Paulo, com quase sete anos, mas fez apenas as duas primeiras séries do ensino básico. A Revolução de 1932 assustou seus pais, que decidiram voltar para a zona rural, em Engenheiro Coelho (144 quilômetros a noroeste de São Paulo), onde ela nasceu. Como não tinha dinheiro para o ônibus, foi forçada a desistir da escola,mas não do estudo.Ana lia os cadernos escolares de uma vizinha, quando eram jogados no lixo. Aos 16 anos, decidiu casar-se com ?um moço da cidade?, para ficar mais perto da escola, e foi morar em Campinas. O marido ciumento, que não a deixava sair à rua sozinha, e os quatro filhos adiaram novamente os planos de voltar a estudar.Com 26 anos, Ana ficou viúva ? o marido morreu vítima de esquizofrenia - e sem dinheiro. Tinha que criar os filhos e começou a costurar. Foi aos 70 anos, com os filhos casados, que pôde retomar seu desejado projeto. Em dez anos, fez supletivos e cursinhos pré-vestibulares para estudantes carentes.Prestou PUC-Campinas e Universidade Estadual de Campinas (Unicamp) para 2002. Não passou em nenhum deles. Tentou de novo o vestibular de 2003 e conseguiu uma vaga na PUC-Campinas.A aposentada ganha R$ 200 por mês, dinheiro insuficiente para pagar a mensalidade da faculdade. Mas pretende pedir ajuda para continuar estudando. Seu maior sonho é escrever um livro. Também quer aprender inglês e ?mexer com computador?, o que nunca fez. ?Gosto muito de ler romances e escrever, de imaginar histórias, fantasiar outras vidas?, contou.Ana nunca se casou de novo. ?Apesar de ter havido vários pretendentes. Mas eu não quis. Não gostei do casamento. Namorar, só de longe?, comentou. Oprimeiro dia de aula na faculdade, nesta segunda-feira, foi um dia de grande felicidade, conformeela. ?Voltei a ser jovem?, garantiu, perguntando se aparenta a velhice.Na história construída dia-a-dia por Ana não há tempo para lamentações. ?Com dinheiro se paga tudo. Mas não tendo é melhor, porque é preciso lutar, e a vida se torna um grande desafio?, afirmou a aspirante a escritora. Agora só falta o livro. A história, Ana já tem.']"
